property_id,prop_type,price,baths_half,baths_full,beds,city,postal_code,state_code,county,building_size,lot_size
M1689960926,single_family,245000,0.0,2.0,3,Bakersfield,93313,CA,Kern,1836.0,7486.0
M1274866230,single_family,135000,0.0,1.0,2,Bakersfield,93308,CA,Kern,2141.0,9148.0
M2944612793,single_family,364900,0.0,2.0,3,Bakersfield,93311,CA,Kern,3721.0,16216.0
M2003070383,single_family,210000,0.0,2.0,2,Bakersfield,93313,CA,Kern,1775.0,11493.0
M1175128567,single_family,539000,0.0,3.0,4,Bakersfield,93311,CA,Kern,2415.0,7013.0
M2262579738,single_family,254900,0.0,2.0,3,Bakersfield,93306,CA,Kern,784.0,10454.0
M1005612611,single_family,395000,0.0,2.0,5,Bakersfield,93312,CA,Kern,1824.0,121097.0
M9104422467,single_family,369000,0.0,2.0,4,Bakersfield,93312,CA,Kern,1351.0,8297.0
P417000440694,single_family,374000,0.0,3.0,4,Shafter,93263,CA,Kern,1503.0,7570.0
P414167559051,single_family,405990,0.0,3.0,4,Bakersfield,93314,CA,Kern,2295.0,8276.0
P412599119040,single_family,302990,0.0,2.0,3,Bakersfield,93314,CA,Kern,572.0,3711.0
M1800800477,single_family,239900,0.0,2.0,5,Bakersfield,93308,CA,Kern,3130.0,24829.0
M1211178489,single_family,287500,1.0,2.0,2,Bakersfield,93306,CA,Kern,1611.0,8107.0
M1247718251,single_family,599900,0.0,3.0,5,Bakersfield,93309,CA,Kern,1889.0,7176.0
M1166786070,single_family,289900,0.0,2.0,3,Bakersfield,93309,CA,Kern,1410.0,5200.0
M1841832878,single_family,519900,1.0,2.0,4,Corona,92879,CA,Riverside,1959.0,7405.0
M2323855249,single_family,469000,0.0,2.0,3,Redlands,92373,CA,San Bernardino,1326.0,8505.0
M2162371434,single_family,431800,1.0,2.0,3,Riverside,92507,CA,Riverside,1615.0,3049.0
M2669304755,single_family,509900,0.0,3.0,4,Ontario,91761,CA,San Bernardino,2067.0,3201.0
M1242163973,single_family,499000,0.0,3.0,4,Riverside,92505,CA,Riverside,3243.0,11325.0
M1318186221,single_family,375000,1.0,2.0,4,Perris,92571,CA,Riverside,2654.0,6970.0
M2907026192,single_family,335000,0.0,2.0,3,Moreno Valley,92553,CA,Riverside,1490.0,7841.0
M1616936064,single_family,589000,1.0,2.0,3,Riverside,92506,CA,Riverside,2461.0,13068.0
M1307118390,single_family,325000,0.0,2.0,4,Riverside,92504,CA,Riverside,1488.0,6534.0
M9617729929,single_family,435990,1.0,2.0,3,Eastvale,92880,CA,Riverside,1498.0,2178.0
M2110970664,single_family,469000,0.0,2.0,3,Riverside,92508,CA,Riverside,1700.0,17860.0
M1186695041,single_family,425000,1.0,2.0,3,Moreno Valley,92555,CA,Riverside,2520.0,6970.0
M1453876226,single_family,447000,1.0,2.0,4,Corona,92880,CA,Riverside,2145.0,3704.0
M2435543570,single_family,416500,0.0,3.0,4,Moreno Valley,92555,CA,Riverside,2661.0,9148.0
M1356551953,single_family,839000,0.0,3.0,3,Norco,92860,CA,Riverside,2660.0,40511.0
M1205479644,single_family,524900,0.0,2.0,4,Corona,92879,CA,Riverside,1888.0,7841.0
M2246117820,single_family,585000,0.0,3.0,4,Eastvale,92880,CA,Riverside,2590.0,6098.0
M2715988161,single_family,550000,0.0,3.0,4,Fontana,92337,CA,San Bernardino,2600.0,6207.0
M1295439629,single_family,439900,1.0,1.0,3,Corona,92882,CA,Riverside,1025.0,6970.0
M2184993084,single_family,590000,0.0,3.0,4,Eastvale,92880,CA,Riverside,2512.0,10000.0
M1521784740,single_family,274999,0.0,2.0,3,Perris,92570,CA,Riverside,1230.0,25265.0
M1825785778,single_family,469000,0.0,2.0,3,Riverside,92506,CA,Riverside,1350.0,7405.0
M1491908827,single_family,499000,0.0,2.0,4,Riverside,92506,CA,Riverside,1847.0,16553.0
M1534045235,single_family,369900,0.0,2.0,3,Perris,92570,CA,Riverside,1509.0,19166.0
M1591357472,single_family,408000,1.0,2.0,3,Riverside,92503,CA,Riverside,1618.0,3485.0
M2731436163,single_family,949990,0.0,4.0,4,Corona,92883,CA,Riverside,3829.0,14810.0
M2891092755,single_family,453000,1.0,2.0,3,Riverside,92503,CA,Riverside,1600.0,4792.0
M2407805268,single_family,360000,0.0,1.0,1,Riverside,92506,CA,Riverside,832.0,8712.0
M1602510995,single_family,649950,1.0,2.0,4,Corona,92882,CA,Riverside,3012.0,7405.0
M1591394372,single_family,410000,0.0,2.0,3,Riverside,92503,CA,Riverside,1107.0,9148.0
M2244508200,single_family,355000,0.0,2.0,4,Perris,92571,CA,Riverside,1774.0,8276.0
M1224573105,single_family,389900,1.0,2.0,3,Fontana,92337,CA,San Bernardino,1398.0,3600.0
M2766839511,single_family,499000,1.0,3.0,4,Loma Linda,92354,CA,San Bernardino,2215.0,3071.0
M2128671987,single_family,504900,1.0,2.0,4,Riverside,92508,CA,Riverside,1941.0,10890.0
M1328061850,single_family,369000,1.0,1.0,3,Riverside,92503,CA,Riverside,1057.0,6098.0
M2917044372,single_family,433000,0.0,2.0,3,Riverside,92504,CA,Riverside,1580.0,9148.0
M2098191594,single_family,339000,0.0,2.0,3,Moreno Valley,92553,CA,Riverside,1106.0,5227.0
M2145841466,single_family,419000,0.0,3.0,5,Moreno Valley,92555,CA,Riverside,2841.0,7405.0
M1586934381,single_family,825000,0.0,3.0,5,Norco,92860,CA,Riverside,3582.0,24394.0
M2549814402,single_family,495000,0.0,2.0,3,Lake Mathews,92570,CA,Riverside,1631.0,90169.0
M1240188757,single_family,380000,0.0,2.0,3,Riverside,92504,CA,Riverside,1119.0,6970.0
M1554835260,single_family,280000,0.0,1.0,2,Colton,92324,CA,San Bernardino,1015.0,7405.0
M2672816836,single_family,435000,1.0,2.0,4,Riverside,92507,CA,Riverside,1656.0,9583.0
M2491807440,single_family,688000,0.0,4.0,6,Eastvale,92880,CA,Riverside,3585.0,6970.0
M2502713399,single_family,350000,0.0,2.0,3,Moreno Valley,92551,CA,Riverside,1227.0,3920.0
M2839304467,single_family,510000,0.0,2.0,3,Corona,92882,CA,Riverside,1607.0,7405.0
M2813121031,single_family,375000,0.0,3.0,4,Jurupa Valley,92509,CA,Riverside,1580.0,7405.0
M2102545412,single_family,508880,0.0,3.0,4,Corona,92880,CA,Riverside,1753.0,4792.0
M1329826431,single_family,598000,1.0,2.0,5,Eastvale,92880,CA,Riverside,2354.0,13068.0
M2454103019,single_family,620000,0.0,3.0,4,Corona,92882,CA,Riverside,2563.0,7405.0
M2756817632,single_family,350000,1.0,2.0,4,Perris,92571,CA,Riverside,2327.0,5663.0
M1951773706,single_family,378500,1.0,2.0,5,Moreno Valley,92553,CA,Riverside,2141.0,7405.0
M2672281661,single_family,360000,0.0,1.0,3,Riverside,92504,CA,Riverside,957.0,9148.0
M1314299345,single_family,489500,0.0,3.0,3,Riverside,92506,CA,Riverside,2000.0,20473.0
M2060135547,single_family,359900,1.0,2.0,4,Rialto,92376,CA,San Bernardino,1703.0,4500.0
M2535446348,single_family,599988,1.0,2.0,5,Corona,92882,CA,Riverside,2872.0,10890.0
M2510484311,single_family,400000,0.0,2.0,5,Riverside,92509,CA,Riverside,1800.0,13504.0
M1199540966,single_family,450000,0.0,2.0,4,Perris,92570,CA,Riverside,2093.0,18731.0
M2523194077,single_family,669900,0.0,3.0,5,Corona,92881,CA,Riverside,2940.0,10890.0
M2141904545,single_family,302900,0.0,2.0,3,Moreno Valley,92553,CA,Riverside,1000.0,4792.0
M2898586358,single_family,399000,0.0,2.0,4,Moreno Valley,92553,CA,Riverside,1925.0,8276.0
M2067664520,single_family,330000,1.0,2.0,3,Perris,92571,CA,Riverside,1527.0,3920.0
M2008586109,single_family,749000,1.0,3.0,4,Riverside,92508,CA,Riverside,3806.0,22216.0
M1045312549,single_family,380000,0.0,2.0,3,Fontana,92337,CA,San Bernardino,1044.0,3600.0
M2257056307,single_family,335000,0.0,2.0,3,Moreno Valley,92553,CA,Riverside,1490.0,7840.0
M1571576717,single_family,639000,1.0,3.0,4,Jurupa Valley,92509,CA,Riverside,2746.0,34848.0
M2896647306,single_family,309000,1.0,2.0,3,San Bernardino,92408,CA,San Bernardino,1274.0,3150.0
M1765922000,single_family,565000,0.0,3.0,4,Eastvale,92880,CA,Riverside,2985.0,7405.0
M2011903267,single_family,359000,0.0,2.0,3,Riverside,92503,CA,Riverside,1123.0,5663.0
M2915560093,single_family,315000,0.0,2.0,3,Moreno Valley,92551,CA,Riverside,1152.0,7405.0
M1014334401,single_family,449000,1.0,2.0,3,Moreno Valley,92555,CA,Riverside,3284.0,7841.0
M2715909257,single_family,439500,0.0,3.0,4,Moreno Valley,92555,CA,Riverside,2940.0,13939.0
M1468144528,single_family,299000,0.0,1.0,2,Riverside,92501,CA,Riverside,864.0,6970.0
M2660091693,single_family,610000,0.0,2.0,3,Eastvale,92880,CA,Riverside,2605.0,10019.0
M2750451088,single_family,600000,0.0,3.0,5,Riverside,92503,CA,Riverside,2627.0,11326.0
M2544708968,single_family,505000,0.0,2.0,3,Perris,92570,CA,Riverside,2175.0,90169.0
M2747954270,single_family,388000,1.0,2.0,4,Riverside,92503,CA,Riverside,1945.0,10454.0
M1786573783,single_family,330000,0.0,2.0,3,Moreno Valley,92555,CA,Riverside,1322.0,7405.0
M2631337763,single_family,329900,0.0,1.0,2,Riverside,92509,CA,Riverside,754.0,13504.0
M1057660171,single_family,470000,0.0,2.0,3,Riverside,92509,CA,Riverside,1268.0,23958.0
M1040443306,single_family,469900,0.0,3.0,4,Jurupa Valley,92509,CA,Riverside,2286.0,8276.0
M2752899267,single_family,475000,0.0,2.0,4,Riverside,92509,CA,Riverside,1534.0,11761.0
M2090421108,single_family,529800,0.0,3.0,5,Jurupa Valley,91752,CA,Riverside,2463.0,8712.0
M2376071682,single_family,574999,0.0,3.0,6,Riverside,92504,CA,Riverside,3126.0,9583.0
M2639897557,single_family,437500,0.0,1.0,3,Riverside,92506,CA,Riverside,1731.0,2442.0
M2611384401,single_family,415000,1.0,2.0,3,Colton,92324,CA,San Bernardino,1568.0,19602.0
M1320433704,single_family,410000,0.0,2.0,3,Riverside,92503,CA,Riverside,4623.0,174240.0
M2175176734,single_family,1990000,2.0,4.0,7,Norco,92860,CA,Riverside,3214.0,9583.0
M1701132973,single_family,649900,0.0,3.0,4,Corona,92881,CA,Riverside,896.0,6534.0
M2670082971,single_family,339999,0.0,1.0,2,Riverside,92504,CA,Riverside,1308.0,3485.0
M1911150680,single_family,339000,1.0,2.0,3,Moreno Valley,92557,CA,Riverside,1088.0,8276.0
M1349527033,single_family,375000,1.0,1.0,3,Riverside,92504,CA,Riverside,2813.0,6534.0
M1812314122,single_family,529000,0.0,3.0,5,Jurupa Valley,92509,CA,Riverside,3106.0,21780.0
M2442481486,single_family,519999,0.0,3.0,6,Perris,92570,CA,Riverside,1107.0,6970.0
M1429240963,single_family,320000,0.0,2.0,3,Moreno Valley,92553,CA,Riverside,2033.0,2614.0
M2333820846,single_family,465000,1.0,2.0,3,Riverside,92504,CA,Riverside,3615.0,16117.0
M2614113038,single_family,689900,1.0,3.0,5,Riverside,92503,CA,Riverside,1853.0,4792.0
M2056003399,single_family,465000,0.0,3.0,4,Riverside,92508,CA,Riverside,4236.0,8712.0
M1989518358,single_family,719000,1.0,3.0,5,Eastvale,92880,CA,Riverside,2900.0,22216.0
M2894620669,single_family,775000,1.0,2.0,4,Riverside,92508,CA,Riverside,1044.0,3920.0
M1129896089,single_family,289900,0.0,2.0,2,Perris,92571,CA,Riverside,2360.0,43560.0
M2325693876,single_family,679000,0.0,3.0,5,Norco,92860,CA,Riverside,1323.0,3049.0
M1956947375,single_family,437000,1.0,2.0,3,Corona,92880,CA,Riverside,1622.0,7405.0
M2571388234,single_family,435000,0.0,2.0,4,Riverside,92503,CA,Riverside,2334.0,4792.0
M2057464013,single_family,569000,1.0,2.0,4,Eastvale,92880,CA,Riverside,1176.0,6970.0
M2112837110,single_family,299000,0.0,2.0,3,Moreno Valley,92553,CA,Riverside,1026.0,19166.0
M1669097011,single_family,240000,0.0,1.0,3,Perris,92570,CA,Riverside,1728.0,4356.0
M2081381505,single_family,455000,1.0,2.0,4,Riverside,92508,CA,Riverside,2820.0,4020.0
M2059290044,single_family,599900,1.0,3.0,5,Eastvale,92880,CA,Riverside,1786.0,9148.0
M1102043909,single_family,425000,0.0,2.0,3,Riverside,92504,CA,Riverside,2119.0,20473.0
M2035466715,single_family,645000,0.0,2.0,4,Norco,92860,CA,Riverside,1129.0,5663.0
M1831140701,single_family,350000,0.0,2.0,3,Moreno Valley,92557,CA,Riverside,1740.0,7405.0
M2952294805,single_family,524900,0.0,2.0,4,Corona,92882,CA,Riverside,1885.0,5346.0
M2071281577,single_family,519900,1.0,2.0,4,Corona,92882,CA,Riverside,1141.0,7841.0
M1149893379,single_family,349888,0.0,2.0,3,Riverside,92504,CA,Riverside,1088.0,6970.0
M1362756442,single_family,319990,1.0,1.0,3,Riverside,92504,CA,Riverside,936.0,10019.0
M2044230510,single_family,250000,0.0,1.0,3,Moreno Valley,92553,CA,Riverside,1507.0,7405.0
M2168847821,single_family,330000,0.0,2.0,4,Moreno Valley,92553,CA,Riverside,1500.0,6970.0
M1003538650,single_family,174900,0.0,2.0,2,Riverside,92503,CA,Riverside,1218.0,7405.0
M2642804301,single_family,417000,0.0,1.0,3,Riverside,92504,CA,Riverside,1027.0,6098.0
M1075871844,single_family,379900,0.0,2.0,3,Riverside,92503,CA,Riverside,2336.0,3881.0
M1933545980,single_family,525000,0.0,3.0,4,Ontario,91762,CA,San Bernardino,1428.0,8080.0
M2222400907,single_family,385000,0.0,2.0,4,Grand Terrace,92313,CA,San Bernardino,968.0,3920.0
M2856174567,single_family,370000,0.0,2.0,3,Corona,92879,CA,Riverside,1580.0,8276.0
M1366718005,single_family,399999,0.0,2.0,3,Riverside,92505,CA,Riverside,1843.0,7405.0
M2091701023,single_family,549000,0.0,3.0,4,Corona,92880,CA,Riverside,1102.0,4500.0
M1229529475,single_family,355000,0.0,2.0,3,Fontana,92337,CA,San Bernardino,2390.0,7405.0
M2919460910,single_family,568000,0.0,3.0,4,Eastvale,92880,CA,Riverside,1630.0,7405.0
M2427324398,single_family,355000,1.0,2.0,4,Moreno Valley,92551,CA,Riverside,2661.0,9148.0
M2433009486,single_family,425000,0.0,3.0,4,Moreno Valley,92555,CA,Riverside,3046.0,6970.0
M2066143066,single_family,440000,0.0,3.0,5,Perris,92571,CA,Riverside,2085.0,2500.0
M9602967347,single_family,405500,1.0,3.0,4,Jurupa Valley,92509,CA,Riverside,2246.0,8712.0
M1255232826,single_family,539000,1.0,2.0,4,Riverside,92503,CA,Riverside,2900.0,4250.0
M9153827331,single_family,660000,0.0,4.0,5,Ontario,91762,CA,San Bernardino,1697.0,8276.0
M2001970931,single_family,369900,0.0,3.0,4,Moreno Valley,92553,CA,Riverside,2989.0,6695.0
M2691775967,single_family,578888,1.0,2.0,4,Fontana,92337,CA,San Bernardino,2650.0,7405.0
M2851825150,single_family,509000,1.0,2.0,4,Riverside,92508,CA,Riverside,1800.0,4792.0
M2994058064,single_family,450000,1.0,2.0,4,Riverside,92508,CA,Riverside,1284.0,8276.0
M1931687363,single_family,325000,0.0,2.0,3,Moreno Valley,92553,CA,Riverside,1476.0,8276.0
M2021793263,single_family,429900,0.0,2.0,3,Riverside,92508,CA,Riverside,1619.0,15682.0
M2116732364,single_family,474800,0.0,2.0,4,Jurupa Valley,91752,CA,Riverside,1870.0,5227.0
M2864969329,single_family,499900,1.0,2.0,3,Corona,92879,CA,Riverside,1745.0,10019.0
M2541478203,single_family,439999,0.0,2.0,3,Riverside,92506,CA,Riverside,1841.0,7841.0
M1765624026,single_family,489900,0.0,2.0,4,Corona,92879,CA,Riverside,2524.0,5227.0
M1460705860,single_family,409900,1.0,2.0,4,Moreno Valley,92551,CA,Riverside,1749.0,22216.0
M2226890490,single_family,565000,0.0,2.0,4,Jurupa Valley,91752,CA,Riverside,1756.0,28314.0
M1577136037,single_family,515000,0.0,3.0,4,Riverside,92507,CA,Riverside,2390.0,7405.0
M1050095031,single_family,580000,0.0,3.0,4,Eastvale,92880,CA,Riverside,2371.0,7700.0
M1236587259,single_family,569800,0.0,3.0,5,Loma Linda,92354,CA,San Bernardino,1217.0,4792.0
M1231967505,single_family,305000,0.0,2.0,3,Perris,92571,CA,Riverside,924.0,11326.0
M1348644023,single_family,329900,0.0,1.0,2,Riverside,92505,CA,Riverside,2194.0,10019.0
M2799578972,single_family,595000,0.0,3.0,4,Corona,92882,CA,Riverside,2572.0,6534.0
M1337836929,single_family,415000,1.0,2.0,4,Moreno Valley,92551,CA,Riverside,1350.0,8276.0
M1266051322,single_family,405000,0.0,2.0,3,Riverside,92503,CA,Riverside,2754.0,8712.0
M1089922695,single_family,569900,0.0,2.0,3,Riverside,92503,CA,Riverside,1653.0,9583.0
M1334084411,single_family,485000,0.0,2.0,4,Corona,92879,CA,Riverside,1235.0,11326.0
M2940481501,single_family,549900,0.0,2.0,3,Corona,92882,CA,Riverside,1024.0,3485.0
M1916069784,single_family,295000,0.0,2.0,3,Moreno Valley,92557,CA,Riverside,2004.0,7841.0
M1640789416,single_family,399900,0.0,3.0,4,Moreno Valley,92557,CA,Riverside,3125.0,8276.0
M1786071838,single_family,639900,0.0,3.0,4,Eastvale,92880,CA,Riverside,2544.0,9148.0
M1570052359,single_family,594999,1.0,2.0,5,Corona,92882,CA,Riverside,1985.0,4356.0
M1873922003,single_family,450000,0.0,3.0,4,Riverside,92507,CA,Riverside,1772.0,7841.0
M2569502192,single_family,439000,0.0,2.0,4,Riverside,92506,CA,Riverside,2347.0,10454.0
M2800984255,single_family,440000,0.0,3.0,3,Moreno Valley,92557,CA,Riverside,2623.0,21780.0
M2705871727,single_family,629000,1.0,2.0,3,Riverside,92507,CA,Riverside,1507.0,7405.0
M2162028154,single_family,304999,0.0,2.0,4,Moreno Valley,92553,CA,Riverside,1060.0,5663.0
M1384869667,single_family,289900,0.0,2.0,3,Moreno Valley,92551,CA,Riverside,1060.0,7405.0
M2020939295,single_family,300000,0.0,2.0,3,Moreno Valley,92553,CA,Riverside,1988.0,54450.0
M1662314609,single_family,549000,0.0,2.0,3,Perris,92570,CA,Riverside,1542.0,2410.0
M2703774896,single_family,349990,1.0,2.0,3,Moreno Valley,92555,CA,Riverside,1772.0,30492.0
M1345625481,single_family,465000,0.0,2.0,3,Riverside,92505,CA,Riverside,980.0,10019.0
M1467101081,single_family,375000,0.0,1.0,3,Riverside,92501,CA,Riverside,3173.0,7841.0
M1784217132,single_family,665000,0.0,3.0,4,Eastvale,91752,CA,Riverside,1283.0,5227.0
M2622806369,single_family,320000,0.0,2.0,3,Perris,92571,CA,Riverside,4057.0,10019.0
M1777176314,single_family,749990,0.0,4.0,6,Corona,92879,CA,Riverside,1365.0,2000.0
M9897210739,single_family,399990,1.0,2.0,3,Corona,92879,CA,Riverside,2128.0,7841.0
M1214088076,single_family,489450,0.0,2.0,4,Corona,92882,CA,Riverside,1300.0,7405.0
M1919449397,single_family,325000,0.0,2.0,2,Moreno Valley,92553,CA,Riverside,1890.0,7405.0
M2290185730,single_family,375000,0.0,2.0,4,Moreno Valley,92553,CA,Riverside,1085.0,7405.0
M2926573081,single_family,325000,0.0,2.0,2,Moreno Valley,92553,CA,Riverside,1015.0,7150.0
M1571828529,single_family,275500,0.0,1.0,3,Colton,92324,CA,San Bernardino,1975.0,5663.0
M2995626872,single_family,379900,1.0,2.0,3,Moreno Valley,92555,CA,Riverside,2389.0,6589.0
M1185689011,single_family,648966,0.0,3.0,4,Chino,91708,CA,San Bernardino,1852.0,62726.0
M2109032835,single_family,599500,0.0,2.0,3,Riverside,92508,CA,Riverside,2285.0,3920.0
M2018622539,single_family,380000,0.0,3.0,5,Perris,92571,CA,Riverside,2505.0,39204.0
M2356143300,single_family,595000,0.0,3.0,4,Riverside,92504,CA,Riverside,4414.0,31363.0
M1263207738,single_family,999999,0.0,3.0,4,Riverside,92506,CA,Riverside,4466.0,28314.0
M1345118279,single_family,1068000,1.0,4.0,5,Riverside,92506,CA,Riverside,1380.0,7841.0
M1121410826,single_family,449900,0.0,2.0,3,Riverside,92506,CA,Riverside,1709.0,4792.0
M1823203056,single_family,354900,1.0,2.0,3,Moreno Valley,92557,CA,Riverside,1283.0,15682.0
M1351375809,single_family,389900,0.0,2.0,2,Corona,92879,CA,Riverside,2550.0,4045.0
M2317606309,single_family,450000,1.0,2.0,4,Loma Linda,92354,CA,San Bernardino,2040.0,5227.0
M2105750283,single_family,550000,1.0,2.0,3,Corona,92880,CA,Riverside,2131.0,3920.0
M2773501189,single_family,349000,1.0,2.0,3,Perris,92571,CA,Riverside,1204.0,3485.0
M1991275297,single_family,309999,0.0,2.0,3,Perris,92571,CA,Riverside,3640.0,9148.0
M2151552417,single_family,638000,0.0,3.0,5,Corona,92879,CA,Riverside,3683.0,56235.0
M9403328876,single_family,969900,0.0,4.0,4,Riverside,92506,CA,Riverside,1428.0,6970.0
M1337639197,single_family,429900,0.0,2.0,4,Riverside,92504,CA,Riverside,3931.0,9583.0
M1752314153,single_family,719000,1.0,2.0,4,Corona,92882,CA,Riverside,1530.0,4356.0
M2371525237,single_family,2250000,1.0,3.0,4,Santa Barbara,93111,CA,Santa Barbara,4083.0,18295.0
M1602400115,single_family,6495000,0.0,4.0,5,Santa Barbara,93109,CA,Santa Barbara,3650.0,14375.0
M1541693894,single_family,2200000,0.0,1.0,3,Santa Barbara,93103,CA,Santa Barbara,1620.0,19602.0
M2350624759,single_family,2150000,0.0,3.0,3,Santa Barbara,93110,CA,Santa Barbara,2842.0,10454.0
M1113880874,single_family,1895000,0.0,2.0,3,Santa Barbara,93103,CA,Santa Barbara,1426.0,8712.0
M2095692545,single_family,4125000,1.0,3.0,4,Santa Barbara,93108,CA,Santa Barbara,4067.0,36590.0
M2169863143,single_family,6495000,2.0,5.0,5,Montecito,93108,CA,Santa Barbara,6707.0,42253.0
M1959809546,single_family,1495000,1.0,2.0,3,Santa Barbara,93105,CA,Santa Barbara,1993.0,7405.0
M2263478339,single_family,3975000,0.0,3.0,4,Santa Barbara,93110,CA,Santa Barbara,3283.0,97139.0
M1178603593,single_family,2950000,0.0,3.0,4,Santa Barbara,93108,CA,Santa Barbara,3186.0,15246.0
M1474726996,single_family,2300000,3.0,3.0,7,Santa Barbara,93108,CA,Santa Barbara,5219.0,27443.0
M1692583696,single_family,3950000,0.0,3.0,3,Santa Barbara,93103,CA,Santa Barbara,2784.0,43560.0
M1362008892,single_family,3995000,1.0,4.0,5,Santa Barbara,93109,CA,Santa Barbara,9000.0,510959.0
M2174040077,single_family,2990000,0.0,3.0,3,Santa Barbara,93105,CA,Santa Barbara,4176.0,19602.0
M2192219559,single_family,1695000,0.0,2.0,2,Montecito,93108,CA,Santa Barbara,4596.0,47916.0
M9755332070,single_family,6995000,0.0,10.0,10,Carpinteria,93013,CA,Santa Barbara,2019.0,1742.0
M9722924929,single_family,1435000,0.0,4.0,4,Santa Barbara,93101,CA,Santa Barbara,3233.0,43560.0
M2598484425,single_family,3495000,2.0,3.0,3,Santa Barbara,93103,CA,Santa Barbara,1406.0,6970.0
M1871366092,single_family,5995000,2.0,4.0,4,Santa Barbara,93103,CA,Santa Barbara,2100.0,40511.0
M1111418293,single_family,924900,1.0,2.0,3,Carpinteria,93013,CA,Santa Barbara,1561.0,7841.0
M1074006316,single_family,3250000,1.0,3.0,3,Santa Barbara,93108,CA,Santa Barbara,2886.0,13939.0
M1580972198,single_family,845000,0.0,1.0,2,Santa Barbara,93109,CA,Santa Barbara,1860.0,4356.0
M1037385267,single_family,4895000,1.0,3.0,4,Santa Barbara,93108,CA,Santa Barbara,2662.0,11326.0
M2543792758,single_family,1442000,0.0,2.0,4,Santa Barbara,93111,CA,Santa Barbara,3277.0,17860.0
M2554104052,single_family,1085000,0.0,3.0,3,Santa Barbara,93111,CA,Santa Barbara,2397.0,9583.0
M2213934382,single_family,3875000,1.0,3.0,4,Santa Barbara,93103,CA,Santa Barbara,2077.0,12632.0
M1641088461,single_family,815000,1.0,2.0,4,Goleta,93117,CA,Santa Barbara,2043.0,13068.0
M1918283914,single_family,1649000,1.0,3.0,5,Santa Barbara,93110,CA,Santa Barbara,2416.0,11761.0
M2977270201,single_family,1625000,0.0,3.0,4,Santa Barbara,93111,CA,Santa Barbara,1445.0,8276.0
M1322942812,single_family,3250000,1.0,2.0,2,Montecito,93108,CA,Santa Barbara,936.0,4792.0
M1576213530,single_family,2495000,0.0,3.0,3,Santa Barbara,93105,CA,Santa Barbara,2812.0,10890.0
M2891019140,single_family,1455000,1.0,2.0,4,Santa Barbara,93101,CA,Santa Barbara,1027.0,6969.0
M2998660852,single_family,1159000,0.0,3.0,3,Santa Barbara,93101,CA,Santa Barbara,1297.0,8712.0
M1267576994,single_family,1975000,1.0,2.0,3,Santa Barbara,93103,CA,Santa Barbara,2724.0,17424.0
M1295004727,single_family,750000,0.0,1.0,2,Santa Barbara,93103,CA,Santa Barbara,2063.0,6969.0
M1320781387,single_family,13995000,2.0,3.0,3,Montecito,93108,CA,Santa Barbara,960.0,5662.0
M2885626951,single_family,1475000,0.0,2.0,3,Santa Barbara,93105,CA,Santa Barbara,1432.0,13068.0
M1781474341,single_family,895000,0.0,1.0,2,Carpinteria,93013,CA,Santa Barbara,3813.0,26136.0
M2350773823,single_family,2350000,0.0,3.0,4,Santa Barbara,93110,CA,Santa Barbara,1970.0,14375.0
M1204219817,single_family,725000,1.0,1.0,3,Goleta,93117,CA,Santa Barbara,3561.0,35284.0
M2682108009,single_family,3295000,2.0,4.0,4,Santa Barbara,93103,CA,Santa Barbara,1574.0,6750.0
M1717525984,single_family,998500,0.0,2.0,3,Santa Barbara,93101,CA,Santa Barbara,1627.0,6970.0
M1793067198,single_family,5250000,1.0,3.0,3,Santa Barbara,93108,CA,Santa Barbara,3302.0,93654.0
M1512555076,single_family,2300000,0.0,3.0,3,Montecito,93108,CA,Santa Barbara,2587.0,6416.0
M1187641547,single_family,1999000,0.0,4.0,4,Santa Barbara,93103,CA,Santa Barbara,4316.0,56628.0
M2232361277,single_family,1995000,0.0,3.0,3,Santa Barbara,93101,CA,Santa Barbara,2492.0,6543.0
M2275870228,single_family,869900,0.0,1.0,2,Santa Barbara,93103,CA,Santa Barbara,2353.0,12632.0
M2927990104,single_family,1165000,0.0,2.0,2,Santa Barbara,93108,CA,Santa Barbara,495.0,33977.0
M2300812516,single_family,25000000,0.0,4.0,3,Montecito,93108,CA,Santa Barbara,5946.0,108900.0
M1535253184,single_family,1270000,1.0,2.0,3,Santa Barbara,93105,CA,Santa Barbara,2196.0,8276.0
M2856235495,single_family,4995000,1.0,3.0,3,Santa Barbara,93108,CA,Santa Barbara,1448.0,4791.0
M9540802522,single_family,1325000,0.0,3.0,3,Summerland,93067,CA,Santa Barbara,1357.0,7841.0
M2921408553,single_family,1475000,1.0,2.0,3,Santa Barbara,93109,CA,Santa Barbara,2702.0,6970.0
M1977238635,single_family,2395000,0.0,4.0,5,Santa Barbara,93108,CA,Santa Barbara,2506.0,11326.0
M2322209616,single_family,1845000,1.0,2.0,3,Santa Barbara,93105,CA,Santa Barbara,1582.0,18731.0
M2208989234,single_family,4495000,1.0,4.0,3,Santa Barbara,93108,CA,Santa Barbara,9285.0,108029.0
M1257093891,single_family,2195000,0.0,3.0,4,Montecito,93108,CA,Santa Barbara,3487.0,50530.0
M1479359345,single_family,1495000,1.0,3.0,3,Santa Barbara,93105,CA,Santa Barbara,5227.0,49658.0
M1147718350,single_family,2900000,0.0,4.0,4,Montecito,93108,CA,Santa Barbara,8572.0,455202.0
